date,WS_1.5m,WD_1.5m,Ta_1.5m,Ta_2.8m,RH_1.5m,RH_2.8m,Vapor_1.5m,Vapor_2.8m,P,RainSnow,PAR,Rn,Ts_0cm,Ts_20cm,Ts_50cm,Ts_100cm,Ts_200cm,Swc_0cm,Swc_20cm,Swc_50cm,Swc_100cm,Swc_200cm,H,LE,Fc
2010/7/8 18:00,3.981,307.4,19.17,19.45,19.88,19.61,0.441,0.443,609.34,102.6378,1068.75848,305,31.83,13.11,12.03,9.42,5.301,0.018,0.219,0.467,0.147,0.401,145.016998,30.727075471698114,-7.029
2010/7/8 19:00,3.442,323,20.16,20.4,18.97,18.69,0.448,0.448,608.83,102.5093,1250.32001,346.7,33.57,13.28,12.03,9.42,5.3,0.018,0.22,0.467,0.147,0.401,141.147995,30.50011320754717,-6.964
2010/7/8 20:00,6.245,298.8,19.54,19.72,17.38,17.12,0.395,0.393,608.54,102.6378,474.42084,62.8,28.45,13.47,12,9.42,5.301,0.017,0.221,0.467,0.147,0.401,84.773003,30.273150943396228,-4.206
2010/7/8 21:00,4.958,296.7,19.01,19.07,17.24,17.11,0.379,0.377,608.61,102.6378,281.24237,-5.752,23.26,13.69,12.01,9.45,5.301,0.016,0.222,0.467,0.147,0.401,9.685,30.046188679245283,-0.876
2010/7/8 22:00,3.191,302.4,16.86,16.73,20.59,20.65,0.395,0.393,609.05,102.7663,21.847342,-84.8,19.08,13.91,12,9.45,5.305,0.015,0.223,0.467,0.147,0.401,-23.238001,29.81922641509434,1.477
2010/7/8 23:00,2.318,341.5,14.05,13.71,26.16,26.58,0.418,0.416,609.34,102.7663,0,-74.62,16.19,14.08,12,9.45,5.316,0.015,0.223,0.467,0.147,0.401,-10.09,29.592264150943397,1.048
2010/7/9 00:00,2.111,136.9,14.75,14.41,22.69,23.15,0.38,0.379,609.87,102.7663,0,-75.6,14.15,14.22,12,9.45,5.316,0.014,0.223,0.467,0.147,0.401,-22.714001,29.365301886792455,1.522
2010/7/9 01:00,1.136,208.4,13.04,12.21,25.84,27.19,0.387,0.386,609.79,102.6378,0,-77.22,11.95,14.31,12,9.45,5.327,0.014,0.224,0.467,0.147,0.401,2.549,29.13833962264151,-0.285
2010/7/9 02:00,0.544,169.3,12.11,11.63,26.73,27.55,0.376,0.376,609.97,102.7663,0.0018737,-75.91,10.06,14.33,12,9.45,5.327,0.014,0.223,0.467,0.147,0.401,-19.827999,28.91137735849057,1.646
2010/7/9 03:00,1.524,144,9.58,8.68,30.99,33.2,0.368,0.371,609.75,102.7663,0,-73.57,8.63,14.31,12,9.45,5.329,0.013,0.224,0.467,0.147,0.401,-26.594,28.684415094339624,2.256
2010/7/9 04:00,1.364,124.2,10.63,9.92,26.14,27.37,0.333,0.332,609.72,102.8949,0,-74.2,7.711,14.27,12.03,9.47,5.333,0.013,0.223,0.467,0.147,0.401,-24.533001,28.45745283018868,1.22
2010/7/9 05:00,0.994,78.37,9.17,8.44,29.62,30.84,0.343,0.34,609.72,102.6378,0,-70.22,6.655,14.18,12.04,9.47,5.344,0.013,0.222,0.467,0.147,0.401,-28.3269995,28.230490566037737,1.173
2010/7/9 06:00,1.905,154.2,6.3,5.319,34.96,37.51,0.333,0.334,609.98,102.6378,0,-68.42,5.674,14.08,12.05,9.47,5.344,0.013,0.221,0.468,0.147,0.401,-32.120998,28.003528301886792,1.126
2010/7/9 07:00,1.417,155.2,4.937,4.289,38.61,40.34,0.335,0.334,610.21,102.7663,0,-68.1,4.884,13.94,12.05,9.47,5.344,0.013,0.221,0.467,0.147,0.401,-8.016,27.77656603773585,0.7899999999999999
2010/7/9 08:00,1.323,176.2,3.623,2.995,42.6,44.26,0.337,0.335,610.43,102.6378,6.3949381,-64.81,4.059,13.79,12.07,9.47,5.349,0.013,0.22,0.468,0.147,0.401,-7.563,27.549603773584906,0.454
2010/7/9 09:00,1.638,141.2,6.051,6.18,38.98,39.51,0.365,0.373,610.6,102.8949,357.68933,50.37,5.322,13.65,12.09,9.48,5.355,0.013,0.219,0.467,0.147,0.401,6.7820005,27.322641509433964,-0.7
2010/7/9 10:00,0.252,233.9,11.97,12.33,28.52,28.24,0.398,0.404,610.57,102.8949,738.05043,167.5,9.23,13.49,12.09,9.48,5.359,0.015,0.218,0.467,0.147,0.401,21.127001,27.09567924528302,-2.512
2010/7/9 11:00,4.28,298.6,13.32,13.54,20.64,20.34,0.315,0.315,610.44,102.7663,1189.42476,333.3,15.69,13.33,12.1,9.48,5.359,0.017,0.216,0.467,0.147,0.401,109.382004,26.868716981132074,-6.107
2010/7/9 12:00,2.257,309.3,14.37,14.59,18.33,18.12,0.3,0.301,610.15,102.7663,1570.1606,457.9,23.21,13.17,12.1,9.49,5.37,0.018,0.216,0.467,0.147,0.401,136.507004,26.641754716981133,-7.273
2010/7/9 13:00,1.662,103.2,15.39,15.64,17.38,17.31,0.304,0.308,609.92,102.7663,1854.963,540.5,30.07,13.05,12.1,9.49,5.37,0.018,0.216,0.467,0.147,0.401,154.324997,26.41479245283019,-7.18
2010/7/9 14:00,3.392,345.4,16.55,16.85,16.11,15.99,0.303,0.307,609.32,102.6378,2036.7119,598.3,35.31,12.98,12.09,9.49,5.37,0.018,0.216,0.467,0.147,0.401,222.253006,26.187830188679246,-10.394
2010/7/9 15:00,3.749,13.72,17.64,17.93,14.95,14.69,0.302,0.302,608.55,102.7663,2094.7966,606.3,39.03,12.97,12.1,9.49,5.378,0.017,0.216,0.467,0.147,0.401,241.311005,25.96086792,-10.981
2010/7/9 16:00,3.924,22.27,18.39,18.81,13.69,13.5,0.289,0.293,607.58,102.7663,2042.333,580.8,41.22,13.03,12.07,9.49,5.388,0.017,0.218,0.467,0.147,0.402,259.070007,25.73390566037736,-11.407
2010/7/9 17:00,3.236,65.46,19.08,19.48,12.92,12.72,0.285,0.288,606.88,102.7663,1873.7,516.8,41.43,13.18,12.07,9.49,5.386,0.016,0.219,0.467,0.147,0.401,249.923996,25.506943396226415,-10.561
2010/7/9 18:00,3.307,47.32,20.37,20.7,11.9,11.78,0.284,0.287,606.19,102.6378,1588.8976,416.1,40.45,13.41,12.05,9.49,5.388,0.015,0.221,0.467,0.146,0.401,172.994003,25.279981132075473,-7.321
2010/7/9 19:00,5.469,309.6,21.02,21.31,10.93,10.8,0.272,0.274,605.64,102.6378,1207.78702,288.1,36.6,13.69,12.05,9.49,5.387,0.015,0.223,0.466,0.147,0.401,172.837006,25.05301886792453,-8.315
2010/7/9 20:00,4.981,328.3,20.72,20.89,11.24,11.24,0.275,0.278,605.35,102.6378,776.64865,139,31.9,13.99,12.03,9.51,5.388,0.014,0.224,0.466,0.146,0.401,94.987999,24.826056603773587,-4.837
2010/7/9 21:00,4.255,304.3,20.37,20.48,11.54,11.48,0.276,0.276,605.54,102.6378,363.68517,-0.06,26.52,14.29,12.03,9.5,5.401,0.013,0.225,0.466,0.146,0.401,25.159,24.599094339622642,-1.784
2010/7/9 22:00,5.594,340.5,17.3,17.11,16.18,16.33,0.319,0.318,606.01,102.7663,22.746718,-101.6,21.15,14.58,12.03,9.52,5.403,0.013,0.226,0.466,0.146,0.402,-8.039,24.372132075471697,0.622
2010/7/9 23:00,4.558,335.2,15.44,15.18,17.94,18.19,0.314,0.313,606.39,102.7663,0,-98.2,17.91,14.81,12.03,9.52,5.414,0.013,0.227,0.467,0.147,0.401,-19.186001,24.145169811320756,1.285
2010/7/10 00:00,1.791,332.2,13.3,12.97,21.89,22.27,0.334,0.332,607.1,102.7663,0,-88.1,15.22,14.97,12.04,9.52,5.414,0.012,0.227,0.467,0.147,0.401,-16.357,23.918207547169814,1.067
2010/7/10 01:00,0.194,245.3,12.73,12.31,22.59,23.09,0.332,0.33,607.47,102.6378,0,-80.5,12.88,15.06,12.06,9.52,5.414,0.012,0.228,0.466,0.146,0.402,-6.692,23.69124528301887,0.448
2010/7/10 02:00,0.979,151.6,11.01,10.66,26.19,26.57,0.344,0.341,607.84,102.6378,0,-78.63,11.29,15.1,12.08,9.53,5.414,0.012,0.227,0.467,0.146,0.401,-3.222,23.464283018867924,0.045
2010/7/10 03:00,0.681,136.1,11.26,10.61,24.27,25.37,0.323,0.324,607.95,102.6378,0,-73.54,9.84,15.06,12.09,9.53,5.425,0.012,0.227,0.467,0.146,0.401,-4.924,23.237320754716983,-0.037333333
2010/7/10 04:00,1.111,160.7,9.28,8.39,26.07,27.7,0.305,0.305,607.81,102.6378,0,-70.02,8.37,15.01,12.12,9.54,5.432,0.012,0.226,0.467,0.146,0.401,-6.626,23.01035849056604,-0.119666667
2010/7/10 05:00,1.54,124.7,8.43,7.433,27.11,29.47,0.299,0.304,607.8,102.5093,0,-68.15,7.355,14.93,12.15,9.54,5.432,0.012,0.225,0.467,0.147,0.401,-2.966,22.783396226415096,-0.202
2010/7/10 06:00,1.318,167,7.199,6.349,29.51,31.54,0.299,0.301,607.88,102.6378,0,-65.06,6.313,14.79,12.17,9.54,5.432,0.012,0.225,0.467,0.147,0.401,-30.632999,22.55643396226415,10.401
2010/7/10 07:00,1.857,129.2,6.048,5.444,32.49,33.75,0.304,0.303,607.79,102.7663,0,-60,5.927,14.66,12.19,9.54,5.443,0.012,0.223,0.468,0.147,0.402,-12.606,22.32947169811321,0.821
2010/7/10 08:00,1.378,145.2,7.138,6.537,30.61,32,0.309,0.31,608.29,102.8949,9.4884168,-45.57,6.059,14.49,12.22,9.55,5.443,0.012,0.222,0.468,0.147,0.402,-6.869,22.102509433962265,-0.055666667
2010/7/10 09:00,1.095,129,8.43,8.27,32.47,33.2,0.359,0.363,608.27,102.8949,173.69199,30.82,8.51,14.33,12.24,9.55,5.454,0.013,0.221,0.468,0.146,0.401,-1.132,21.87554716981132,-0.932333333
2010/7/10 10:00,0.497,12.71,9.47,9.38,35.3,35.38,0.417,0.415,608.68,103.0235,389.35486,97.6,11.95,14.15,12.26,9.55,5.447,0.014,0.22,0.468,0.147,0.401,19.410999,21.64858490566038,-1.809
2010/7/10 11:00,0.579,40.16,12.87,12.89,25.36,25.46,0.376,0.378,608.63,102.7663,683.52576,193,16.42,13.98,12.27,9.55,5.458,0.015,0.22,0.468,0.146,0.401,32.367001,21.421622641509437,-2.252
2010/7/10 12:00,1.714,7.075,14.89,14.93,20.85,20.91,0.353,0.355,608.24,102.7663,1390.66014,420.5,24,13.83,12.28,9.55,5.458,0.017,0.219,0.468,0.146,0.401,116.369003,21.194660377358492,-6.171
2010/7/10 13:00,1.729,352.5,15.18,15.3,21.14,21.1,0.365,0.367,608.02,102.7663,872.20735,245,24.77,13.69,12.29,9.56,5.458,0.016,0.218,0.468,0.146,0.401,85.440002,20.967698113207547,-4.353
2010/7/10 14:00,1.418,119.3,17.04,17.33,19.99,19.85,0.388,0.393,607.61,102.7663,1585.1502,488.5,30.77,13.62,12.29,9.56,5.469,0.017,0.219,0.468,0.146,0.401,104.739998,20.740735849056605,-5.102
2010/7/10 15:00,3.313,236.4,17.96,18.41,21.13,20.83,0.435,0.441,606.83,102.6378,1689.4528333333333,517.7,32.87,13.59,12.29,9.56,5.478,0.017,0.219,0.468,0.146,0.401,176.328995,20.513773584905664,-9.089
2010/7/10 16:00,5.324,299.7,18.75,19.16,21.01,20.49,0.454,0.454,606.19,102.6378,1793.7554666666667,546.9,34.51,13.64,12.29,9.56,5.477,0.016,0.219,0.468,0.146,0.401,229.436996,20.28681132075472,-11.154
2010/7/10 17:00,5.047,301.2,19.7,20.15,19.28,18.77,0.442,0.443,605.36,102.6378,1898.0581,576.1,37.01,13.74,12.29,9.58,5.478,0.016,0.22,0.468,0.146,0.401,273.244995,20.059849056603774,-12.815
2010/7/10 18:00,3.889,265.5,20.04,20.43,19.68,19.41,0.461,0.466,604.63,102.6378,1371.5484,371.6,35.21,13.9,12.29,9.58,5.476,0.015,0.221,0.468,0.146,0.402,152.772003,19.832886792452832,-7.277
2010/7/10 19:00,6.433,299.6,20.58,20.9,18.14,17.7,0.439,0.437,604.1,102.6378,1247.50946,347.1,34.28,14.09,12.27,9.58,5.474,0.015,0.222,0.468,0.146,0.401,196.623993,19.605924528301887,-9.624
2010/7/10 20:00,8.18,292.6,20.19,20.51,19.42,18.97,0.459,0.457,603.92,102.6378,857.96723,200.2,30.79,14.32,12.27,9.58,5.476,0.015,0.223,0.467,0.146,0.401,148.608994,19.378962264150942,-1.67
2010/7/10 21:00,6.033,277.2,19.11,19.38,21.96,21.64,0.486,0.487,604.43,102.6378,485.47567,91.6,27.02,14.53,12.26,9.58,5.499,0.014,0.225,0.467,0.146,0.402,62.654999,19.152,-0.864
2010/7/10 22:00,7.377,291.9,17.1,17.03,23.94,23.87,0.467,0.463,604.92,102.6378,24.301889,-95.2,21.37,14.76,12.28,9.59,5.502,0.014,0.226,0.467,0.146,0.401,-16.443001,3.288,0.506
2010/7/10 23:00,4.07,291.2,15.42,15.24,23.63,23.76,0.414,0.411,605.32,102.6378,0,-95.7,17.92,14.94,12.28,9.59,5.502,0.013,0.226,0.467,0.146,0.402,-31.705,2.668833333333333,1.706
2010/7/11 00:00,3.812,286.6,14.34,13.99,24.83,25.23,0.405,0.403,605.63,102.8949,0,-91.1,15.55,15.08,12.29,9.6,5.502,0.013,0.226,0.467,0.146,0.402,-35.402,2.0496666666666665,1.785
2010/7/11 01:00,3.57,291,12.49,12.22,29.52,29.78,0.427,0.423,605.71,102.7663,0,-87,13.75,15.15,12.29,9.61,5.502,0.013,0.226,0.467,0.146,0.401,-27.725,1.4304999999999999,2.2245
2010/7/11 02:00,4.163,280.5,13.68,13.3,26.88,27.34,0.42,0.417,605.98,102.7663,0,-85.5,12.74,15.18,12.31,9.61,5.513,0.013,0.226,0.467,0.146,0.401,-51.306,0.8113333333333332,2.664
2010/7/11 03:00,2.625,299.8,12.29,11.81,29.53,30.13,0.42,0.415,605.93,102.7663,0,-80.2,11.52,15.15,12.33,9.61,5.524,0.013,0.226,0.468,0.146,0.401,-33.95,0.1921666666666666,1.6300000000000001
2010/7/11 04:00,1.546,23.14,8.18,7.751,40.98,41.87,0.445,0.441,606.04,102.6378,0,-72.48,9.81,15.1,12.34,9.61,5.524,0.013,0.225,0.468,0.146,0.402,-16.594,-0.427,0.596
2010/7/11 05:00,0.617,222.5,8.25,7.546,41.2,43.04,0.449,0.447,605.97,102.5093,0,-56.97,8.69,15.03,12.36,9.63,5.531,0.013,0.225,0.468,0.146,0.401,-6.352,-1.564,0.162
2010/7/11 06:00,1.104,168.4,7.983,7.152,41.33,43.79,0.442,0.443,606.05,102.6378,0,-54.09,8.2,14.91,12.38,9.63,5.531,0.013,0.225,0.468,0.146,0.401,2.446,-1.476,-0.19
2010/7/11 07:00,0.387,119.6,8.66,8.08,36.04,37.38,0.403,0.402,606.03,102.7663,0,-65.4,7.132,14.78,12.41,9.63,5.531,0.013,0.223,0.468,0.146,0.401,-10.369,-1.384468085,-0.26
2010/7/11 08:00,0.249,231.8,6.267,5.716,39.4,40.92,0.375,0.375,606.44,102.5093,5.6285948,-60.33,6.037,14.66,12.42,9.63,5.542,0.013,0.223,0.468,0.146,0.401,-0.449666667,-1.29293617,-0.33
2010/7/11 09:00,0.547,175.5,7.436,7.135,39.36,41.4,0.406,0.418,606.92,102.8949,187.93211,0.509,6.91,14.51,12.43,9.64,5.542,0.013,0.221,0.468,0.146,0.401,9.469666666666665,-1.201404255,-0.4
2010/7/11 10:00,1.425,68.54,11.83,11.84,25.82,25.73,0.358,0.357,607.02,102.8949,743.29679,174,10.24,14.34,12.44,9.63,5.546,0.015,0.221,0.468,0.146,0.401,19.389,-1.10987234,-1.08
2010/7/11 11:00,1.559,18.4,14.2,14.18,21.22,21.32,0.343,0.345,607.08,102.7663,1168.81406,319.6,17.37,14.19,12.46,9.64,5.546,0.016,0.22,0.468,0.146,0.401,84.879997,-1.018340426,-4.833
2010/7/11 12:00,2.587,319.9,14.81,14.94,19.54,19.46,0.329,0.33,606.68,102.8949,1581.4028,464.7,24.46,14.03,12.46,9.64,5.546,0.017,0.219,0.468,0.146,0.402,137.878006,-0.926808511,-7.323
2010/7/11 13:00,3.348,349.7,15.58,15.86,18.48,18.21,0.327,0.328,606.41,102.7663,1763.1517,520.5,30.42,13.91,12.48,9.65,5.546,0.017,0.219,0.468,0.146,0.401,183.470001,-0.835276596,-8.599
2010/7/11 14:00,3.124,310.6,17.34,17.69,15.05,14.91,0.297,0.301,605.9,102.7663,2001.1116,589.2,35.85,13.83,12.48,9.65,5.565,0.017,0.219,0.468,0.146,0.401,211.490005,-0.743744681,-10.351
2010/7/11 15:00,5.234,309.8,18.75,19.21,12.34,12.22,0.266,0.272,605.14,102.6378,2195.9764,650.8,39.44,13.81,12.48,9.65,5.565,0.017,0.219,0.468,0.146,0.402,300.713013,-0.652212766,-13.973
2010/7/11 16:00,5.54,308.2,19.49,19.94,11.43,11.28,0.259,0.263,604.48,102.6378,2089.1755,608.6,40.4,13.88,12.47,9.65,5.562,0.016,0.22,0.468,0.146,0.401,290.854004,-0.560680851,-13.51
2010/7/11 17:00,6.57,312,19.84,20.14,10.47,10.41,0.242,0.245,603.82,102.6378,1411.64558,376.5,37.54,14.03,12.47,9.67,5.566,0.015,0.221,0.468,0.146,0.401,200.677994,-0.469148936,-9.457
2010/7/11 18:00,6.64,294.4,20.35,20.79,9.05,8.93,0.216,0.219,603.36,102.6378,1637.6138,452.3,37.66,14.22,12.45,9.67,5.564,0.015,0.223,0.468,0.146,0.401,243.205994,-0.377617021,-11.736
2010/7/11 19:00,6.533,295.9,20.49,20.82,8.82,8.69,0.212,0.214,603.11,102.5093,1230.83353,300.1,34.88,14.47,12.45,9.67,5.565,0.014,0.224,0.468,0.146,0.401,169.889008,-0.286085106,-8.449
2010/7/11 20:00,4.582,295.4,20.36,20.7,9.09,9.04,0.217,0.221,602.85,102.7663,729.99352,119.1,30.73,14.73,12.45,9.67,5.577,0.013,0.225,0.467,0.146,0.401,70.319,-0.194553191,-4.04
2010/7/11 21:00,4.753,309.2,19.53,19.61,9.95,9.93,0.226,0.226,603.05,102.7663,359.18829,-3.889,25.65,14.98,12.45,9.68,5.589,0.013,0.227,0.467,0.146,0.401,30.996,-0.103021277,-2.063
2010/7/11 22:00,5.177,319.5,16.75,16.6,11.74,11.76,0.224,0.222,603.51,102.7663,21.210284,-106.6,20.36,15.2,12.46,9.7,5.59,0.012,0.227,0.468,0.146,0.401,-18.820999,-0.011489362,1.097
2010/7/11 23:00,4.815,330.2,14.62,14.35,13.22,13.32,0.22,0.218,604.12,102.7663,0,-103,17.13,15.38,12.46,9.7,5.59,0.012,0.227,0.468,0.146,0.402,-20.976999,0.080042553,1.185
2010/7/12 00:00,2.327,306,12.73,12.46,15.88,16.08,0.233,0.232,604.58,102.8949,0,-91,14.72,15.51,12.47,9.7,5.601,0.012,0.227,0.468,0.146,0.402,-18.764,0.17157446808510635,1.169
2010/7/12 01:00,1.691,312.7,11.16,10.81,18.58,18.98,0.246,0.246,604.71,102.8949,0,-84.6,12.94,15.56,12.48,9.7,5.601,0.012,0.228,0.468,0.146,0.401,-10.187,0.26310638297872346,0.8576666666666667
2010/7/12 02:00,0.25,268.1,11.73,10.89,17.52,18.7,0.241,0.243,604.95,102.6378,0,-77.27,10.87,15.57,12.49,9.71,5.601,0.011,0.228,0.468,0.145,0.401,-1.61,0.35463829787234036,0.5463333333333333
2010/7/12 03:00,0.813,154.3,10.81,9.75,18.26,20.14,0.236,0.243,604.79,102.5093,0,-71.77,9.31,15.53,12.52,9.72,5.606,0.011,0.227,0.468,0.146,0.401,-1.882,0.4461702127659575,0.235
2010/7/12 04:00,1.05,135.2,9.44,8.18,19.31,22.17,0.228,0.24,604.53,102.5093,0,-69.71,7.924,15.44,12.55,9.72,5.619,0.011,0.227,0.468,0.146,0.401,-5.278,0.5377021276595744,0.642
2010/7/12 05:00,1.567,171.2,8.54,7.733,19.39,20.92,0.215,0.22,604.42,102.7663,0,-70.54,6.811,15.33,12.56,9.73,5.619,0.011,0.225,0.469,0.146,0.401,-4.548,0.6292340425531915,-0.839
2010/7/12 06:00,2.018,145.1,6.389,5.698,23.13,24.55,0.222,0.225,604.66,102.8949,0,-65.35,6.368,15.2,12.57,9.73,5.619,0.011,0.225,0.468,0.146,0.402,-3.818,0.7207659574468086,0.356
2010/7/12 07:00,1.483,158.1,6.37,5.634,22.36,23.47,0.214,0.214,604.81,102.6378,0,-68.67,5.52,15.03,12.59,9.73,5.619,0.011,0.223,0.469,0.146,0.401,-7.125,0.8122978723404257,-0.2485
2010/7/12 08:00,1.791,134.3,5.076,4.1,26.16,28.64,0.229,0.234,604.9,102.6378,6.2000733,-64.98,4.623,14.87,12.62,9.74,5.631,0.011,0.223,0.469,0.146,0.401,-6.3765,0.9038297872340424,-0.853
2010/7/12 09:00,0.42,196.1,7.316,7.356,25.95,26.86,0.265,0.275,605.19,102.8949,336.14178,41.2,5.784,14.68,12.64,9.74,5.63,0.011,0.221,0.469,0.146,0.402,-5.628,0.9953617021276595,-1.1515
2010/7/12 10:00,1.006,27.49,10.34,10.14,24.84,24.96,0.312,0.309,605.27,102.7663,727.55771,165.8,9.75,14.49,12.66,9.75,5.634,0.013,0.22,0.469,0.146,0.402,29.59,1.0868936170212766,-1.45
2010/7/12 11:00,0.913,8.65,13.17,13.08,20.42,20.54,0.309,0.309,605.23,103.0235,1158.13397,313.7,17.15,14.32,12.67,9.75,5.634,0.014,0.219,0.469,0.146,0.402,75.029999,1.1784255319148937,-4.599
2010/7/12 12:00,2.57,25.71,14.48,14.53,19.49,19.41,0.321,0.321,604.79,102.7663,1555.171,452.9,24.88,14.14,12.67,9.76,5.634,0.015,0.219,0.469,0.146,0.402,134.516006,1.2699574468085104,-6.112
2010/7/12 13:00,3.654,12.94,15.81,16.07,19.71,19.5,0.354,0.356,604.49,102.7663,1943.0269,593.9,31.77,13.98,12.67,9.77,5.656,0.016,0.218,0.469,0.146,0.401,201.285995,1.3614893617021275,-9.11
2010/7/12 14:00,3.558,27.68,16.79,17.07,18.55,18.28,0.354,0.356,603.97,102.7663,1366.86415,382.5,32.8,13.91,12.67,9.77,5.656,0.015,0.218,0.469,0.146,0.402,192.035004,1.4530212765957446,-8.803
2010/7/12 15:00,1.414,107.7,18.93,19.23,16.16,15.97,0.353,0.356,603.1,102.7663,1374.8586033333333,383.8666666666667,35.3,13.88,12.66,9.76,5.653,0.016,0.219,0.468,0.146,0.401,137.565994,1.5445531914893618,-7.355
2010/7/12 16:00,3.732,277.2,20.61,21.11,11.55,11.46,0.281,0.287,602.35,102.5093,1382.8530566666668,385.23333333333335,37.97,13.93,12.66,9.76,5.653,0.015,0.219,0.468,0.146,0.402,213.714005,1.6360851063829789,-10.952
2010/7/12 17:00,6.581,286,20.73,21.2,10.01,9.9,0.245,0.249,601.83,102.5093,1390.84751,386.6,35.42,14.06,12.67,9.76,5.653,0.015,0.221,0.469,0.145,0.402,201.623993,1.7276170212765956,-10.515
2010/7/12 18:00,5.197,304.3,20.41,20.69,10.3,10.27,0.247,0.251,601.78,102.7663,1147.45388,305.8,33.27,14.24,12.64,9.79,5.653,0.014,0.222,0.468,0.146,0.402,152.884003,1.8191489361702127,-8.166
2010/7/12 19:00,4.921,271.4,20.77,21.07,11.23,11.19,0.275,0.28,601.87,102.6378,931.04153,224.7,31.93,14.46,12.64,9.79,5.655,0.014,0.223,0.468,0.146,0.402,110.982002,1.9106808510638298,-6.481
2010/7/12 20:00,5.014,289.3,20.08,20.27,11,10.97,0.259,0.261,601.78,102.6378,599.02189,118.3,28.42,14.68,12.64,9.79,5.666,0.013,0.225,0.468,0.146,0.402,61.772999,2.002212765957447,-3.803
2010/7/12 21:00,6.116,284.6,18.72,18.73,13.45,13.41,0.29,0.29,602.26,102.6378,169.94459,-18.25,23.88,14.91,12.64,9.8,5.678,0.013,0.225,0.468,0.146,0.402,11.66,2.0937446808510636,-0.575
2010/7/12 22:00,6.292,294.4,17.32,17.25,15.85,15.77,0.313,0.31,602.77,102.6378,31.684267,-75.24,20.6,15.1,12.63,9.81,5.678,0.013,0.225,0.468,0.146,0.401,-19.02,2.1852765957446807,1.643
2010/7/12 23:00,5.316,289.5,16.47,16.34,18.31,18.39,0.343,0.341,603.24,102.6378,0,-80.7,18.08,15.25,12.63,9.81,5.678,0.013,0.226,0.468,0.145,0.402,-26.959999,2.276808510638298,1.483
2010/7/13 00:00,2.292,3.734,13.24,12.92,22.14,22.43,0.336,0.333,603.88,102.7663,0,-85,15.25,15.34,12.64,9.81,5.678,0.012,0.227,0.468,0.145,0.402,-18.139999,2.368340425531915,1.291
2010/7/13 01:00,1.775,107.6,12.98,12.28,22.17,23.49,0.331,0.335,604,102.7663,0,-67.9,13.5,15.38,12.64,9.82,5.689,0.012,0.226,0.468,0.145,0.401,-49.517498,2.459872340425532,-0.954
2010/7/13 02:00,1.244,248,12.58,12.04,23.55,24.33,0.342,0.341,604.01,102.8949,0,-75.72,11.92,15.4,12.66,9.82,5.689,0.012,0.226,0.468,0.146,0.401,-80.894997,2.5514042553191487,6.75
2010/7/13 03:00,0.961,244.2,13.01,12.57,25.57,26.13,0.383,0.38,604.28,102.7663,0,-70.75,11.17,15.36,12.67,9.82,5.7,0.012,0.225,0.468,0.145,0.401,-12.611,2.6429361702127663,0.601
2010/7/13 04:00,3.535,197,12.04,11.53,29.68,30.44,0.417,0.413,604.36,102.8949,0,-71.68,10.58,15.3,12.68,9.84,5.7,0.012,0.224,0.468,0.146,0.402,-30.274,2.734468085106383,1.352
2010/7/13 05:00,5.592,203.6,11.8,11.46,31.1,31.54,0.43,0.427,604.55,102.7663,0,-77.76,10.58,15.21,12.7,9.84,5.7,0.012,0.223,0.468,0.146,0.402,-42.68,2.826,0.714
2010/7/13 06:00,4.969,206.9,11.12,10.8,33.84,34.21,0.447,0.443,604.72,102.8949,0,-62.39,10.43,15.1,12.72,9.85,5.7,0.013,0.223,0.469,0.146,0.402,-37.181999,-0.091,0.572
2010/7/13 07:00,3.777,221,10.74,10.44,34.87,35.29,0.45,0.446,605.12,102.7663,0,-55.65,10.1,14.98,12.74,9.85,5.711,0.013,0.222,0.468,0.146,0.402,-29.893999,-2.674,0.264
2010/7/13 08:00,3.742,196,10.55,10.15,36.2,37.09,0.461,0.46,605.26,102.8949,8.4204078,-56.96,9.7,14.86,12.74,9.86,5.711,0.013,0.221,0.469,0.146,0.402,-26.801001,1.498,0.217
2010/7/13 09:00,2.021,225.6,10.71,10.56,36.98,37.44,0.476,0.477,605.91,102.8949,176.68991,-2.542,10.27,14.72,12.76,9.86,5.711,0.013,0.221,0.469,0.145,0.402,-14.803,9.968,-0.39
2010/7/13 10:00,3.184,193.1,12.56,12.7,33.01,33,0.48,0.484,606.13,102.7663,752.47792,182,12.49,14.61,12.77,9.86,5.722,0.014,0.221,0.468,0.146,0.402,38.609001,26.663,-1.128
2010/7/13 11:00,2.845,182.1,13.55,13.75,30.37,30.37,0.47,0.477,606.11,102.8949,1011.61063,287.7,17.36,14.49,12.79,9.87,5.722,0.015,0.221,0.468,0.146,0.402,66.744003,27.614,-1.313
2010/7/13 12:00,2.574,195.5,14.67,14.87,26.03,25.94,0.434,0.438,605.91,102.8949,1010.86115,290.4,21.58,14.37,12.79,9.87,5.722,0.016,0.22,0.469,0.145,0.402,60.823002,26.054684210526318,-4.038
2010/7/13 13:00,1.794,182.6,16.58,17.08,22.34,22.16,0.421,0.431,605.65,97.15434,955.811844,266.56,28.06,14.27,12.79,9.88,5.733,0.017,0.219,0.468,0.146,0.402,108.179001,24.495368421052632,-6.161
2010/7/13 14:00,7.087,174.9,17.33,18.02,21.86,21.18,0.432,0.437,605.47,102.6378,900.762538,242.71999999999997,32.02,14.2,12.79,9.88,5.744,0.016,0.219,0.468,0.145,0.402,252.470001,22.936052631578946,-11.752
